"Player.name","position","Games","At.bat","Runs","Hits","Double..2B.","third.baseman","home.run","run.batted.in","a.walk","Strikeouts","stolen.base","Caught.stealing","AVG","On.base.Percentage","Slugging.Percentage","On.base.Plus.Slugging","Total_Bases","ISO","BB_K_Ratio","dominant_xbh","sb.attempts","SBSR","RPE","PA","totalXBH","xbhRate","Strikeouts_per_Game","Run_Production","OBP","SLG","AB_per_HR"
"B Shindle","3B",1422,5807,992,1561,226,97,31,758,388,240,318,0,0.269,0.323,0.357,0.671763712854973,2074,0.088,1.61666666666667,"Doubles",318,100,0.150680213535388,6195,354,0.226777706598334,0.168776371308017,1.23066104078762,0.314608555286521,0.357155157568452,187.322580645161
"E Dukes","CF",240,824,113,199,39,8,31,123,129,197,18,18,0.242,0.349,0.421,0.76529279026885,347,0.179,0.654822335025381,"Doubles",36,50,0.143203883495146,953,78,0.391959798994975,0.820833333333333,0.983333333333333,0.344176285414481,0.421116504854369,26.5806451612903
"B Kerr","SS",1067,3631,376,903,145,25,31,333,324,280,38,0,0.249,0.312,0.328,0.638249015274774,1191,0.079,1.15714285714286,"Doubles",38,100,0.0976315064720463,3955,201,0.222591362126246,0.262417994376757,0.66447985004686,0.310240202275601,0.328008812999174,117.129032258065
"C Carroll","LF",991,3972,729,995,125,47,31,423,361,290,197,0,0.251,0.32,0.329,0.64200052339606,1307,0.078,1.2448275862069,"Doubles",197,100,0.145015105740181,4333,203,0.204020100502513,0.29263370332997,1.16246215943491,0.312947149780752,0.329053373615307,128.129032258065
"F Kendall","C",877,2576,170,603,86,11,31,244,189,240,5,5,0.234,0.285,0.312,0.598549414262127,804,0.078,0.7875,"Doubles",10,50,0.0803571428571428,2765,128,0.212271973466003,0.273660205245154,0.472063854047891,0.286437613019892,0.312111801242236,83.0967741935484
"R Guzm?n","1B",246,743,91,167,39,3,31,104,73,243,3,2,0.225,0.302,0.41,0.704615628216293,305,0.185,0.300411522633745,"Doubles",5,60,0.131224764468371,816,73,0.437125748502994,0.98780487804878,0.792682926829268,0.294117647058824,0.41049798115747,23.9677419354839
"D Strange","3B",707,1859,194,434,87,7,31,211,155,330,14,15,0.233,0.295,0.338,0.630268860312402,628,0.105,0.46969696969697,"Doubles",29,48.2758620689655,0.108929532006455,2014,125,0.288018433179723,0.466760961810467,0.572842998585573,0.292452830188679,0.337816030123722,59.9677419354839
"L Berberet","C",448,1224,118,281,34,10,31,153,200,195,2,3,0.23,0.337,0.35,0.687454101490784,428,0.12,1.02564102564103,"Doubles",5,40,0.110702614379085,1424,75,0.266903914590747,0.435267857142857,0.604910714285714,0.337780898876405,0.349673202614379,39.4838709677419
"N Williams","OF",294,836,109,210,30,7,31,110,57,255,4,4,0.251,0.312,0.415,0.714063931589128,347,0.164,0.223529411764706,"Home Runs",8,50,0.130980861244019,893,68,0.323809523809524,0.86734693877551,0.744897959183674,0.298992161254199,0.415071770334928,26.9677419354839
"D Wise","CF",576,1109,149,253,45,16,31,115,46,245,55,13,0.228,0.264,0.381,0.640299165817651,423,0.153,0.187755102040816,"Doubles",68,80.8823529411765,0.1190261496844,1155,92,0.363636363636364,0.425347222222222,0.458333333333333,0.258874458874459,0.381424706943192,35.7741935483871
"J Hornung","LF",1123,4784,788,1230,172,90,31,564,120,498,159,0,0.257,0.277,0.35,0.625410899300005,1675,0.093,0.240963855421687,"Doubles",159,100,0.141304347826087,4904,293,0.238211382113821,0.443455031166518,1.20391807658059,0.275285481239804,0.350125418060201,154.322580645161
"S Le?n","C",535,1508,154,316,60,2,31,145,132,435,1,1,0.21,0.278,0.314,0.586831209160898,473,0.104,0.303448275862069,"Doubles",2,50,0.0991379310344828,1640,93,0.294303797468354,0.813084112149533,0.558878504672897,0.273170731707317,0.313660477453581,48.6451612903226
"D Barney","2B",814,2536,297,625,117,15,31,201,155,349,29,9,0.246,0.294,0.341,0.630943400539478,865,0.095,0.444126074498567,"Doubles",38,76.3157894736842,0.098186119873817,2691,163,0.2608,0.428746928746929,0.611793611793612,0.289855072463768,0.34108832807571,81.8064516129032
"P Herrera","1B",300,975,122,264,46,8,31,128,113,271,8,6,0.271,0.349,0.43,0.776250942684766,419,0.159,0.416974169741697,"Doubles",14,57.1428571428571,0.128205128205128,1088,85,0.321969696969697,0.903333333333333,0.833333333333333,0.346507352941176,0.42974358974359,31.4516129032258
"T Brown","SS",494,1280,151,309,39,7,31,159,85,142,7,4,0.241,0.292,0.355,0.644113438644689,455,0.114,0.598591549295775,"Doubles",11,63.6363636363636,0.12109375,1365,77,0.249190938511327,0.287449392712551,0.62753036437247,0.288644688644689,0.35546875,41.2903225806452
"R Hemsley","C",1593,5047,562,1321,257,72,31,555,357,395,29,18,0.262,0.311,0.36,0.67013030877626,1815,0.098,0.90379746835443,"Doubles",47,61.7021276595745,0.110659797899742,5404,360,0.272520817562453,0.247959824231011,0.701192718141871,0.310510732790526,0.359619575985734,162.806451612903
"T Hartsel","LF",1287,4848,826,1336,182,92,31,341,837,0,247,0,0.276,0.384,0.37,0.752489724566124,1795,0.094,Inf,"Doubles",247,100,0.120358910891089,5685,305,0.228293413173653,0,0.906759906759907,0.382233948988566,0.370255775577558,156.387096774194
"J Manto","3B",289,713,97,164,35,2,31,97,97,182,3,6,0.23,0.329,0.415,0.737369487299361,296,0.185,0.532967032967033,"Doubles",9,33.3333333333333,0.136044880785414,810,68,0.414634146341463,0.629757785467128,0.671280276816609,0.322222222222222,0.415147265077139,23
"R Nelson","1B",620,1394,186,347,61,14,31,173,130,94,7,3,0.249,0.317,0.379,0.692475626701612,529,0.13,1.38297872340426,"Doubles",10,70,0.128766140602582,1524,106,0.305475504322767,0.151612903225806,0.579032258064516,0.312992125984252,0.37948350071736,44.9677419354839
"K Nieuwenhuis","CF",414,978,128,216,59,4,31,117,123,366,20,15,0.221,0.311,0.384,0.69235998506656,376,0.163,0.336065573770492,"Doubles",35,57.1428571428571,0.125255623721881,1101,94,0.435185185185185,0.884057971014493,0.591787439613527,0.307901907356948,0.384458077709611,31.5483870967742
"M Alou","CF",1667,5789,780,1777,236,50,31,427,311,377,156,80,0.307,0.345,0.381,0.723362623857004,2206,0.074,0.824933687002653,"Doubles",236,66.1016949152542,0.10424943859043,6100,317,0.178390545863815,0.226154769046191,0.724055188962208,0.342295081967213,0.381067541889791,186.741935483871
"J Bartlett","SS",892,3141,435,849,156,26,31,286,275,526,123,37,0.27,0.336,0.366,0.695165250405046,1150,0.096,0.522813688212928,"Doubles",160,76.875,0.114772365488698,3416,213,0.250883392226148,0.589686098654709,0.80829596412556,0.32903981264637,0.366125437758676,101.322580645161
"J Stahl","1B",982,3425,405,894,149,87,31,437,221,1,178,0,0.261,0.323,0.382,0.688296343157785,1310,0.121,221,"Doubles",178,100,0.122919708029197,3646,267,0.298657718120805,0.0010183299389002,0.857433808553971,0.305814591332968,0.382481751824818,110.483870967742
"J Lagares","RF",850,2329,270,582,119,22,31,217,120,528,45,19,0.25,0.291,0.36,0.646458688985664,838,0.11,0.227272727272727,"Doubles",64,70.3125,0.104551309574925,2449,172,0.29553264604811,0.621176470588235,0.572941176470588,0.286647611269906,0.359811077715758,75.1290322580645
"C Salmon","2B",658,1667,202,415,70,6,31,149,89,233,46,24,0.249,0.29,0.354,0.640945159487465,590,0.105,0.381974248927039,"Doubles",70,65.7142857142857,0.105278944211158,1756,107,0.257831325301205,0.354103343465046,0.533434650455927,0.287015945330296,0.353929214157169,53.7741935483871
"V Caratini","C",459,1190,127,276,49,0,31,146,123,296,3,1,0.232,0.316,0.351,0.655144738778985,418,0.119,0.415540540540541,"Doubles",4,75,0.114705882352941,1313,80,0.289855072463768,0.644880174291939,0.594771241830065,0.303884234577304,0.351260504201681,38.3870967741936
"B Salkeld","C",356,850,111,232,39,2,31,132,182,101,6,0,0.273,0.402,0.433,0.834103967168263,368,0.16,1.8019801980198,"Doubles",6,100,0.142941176470588,1032,72,0.310344827586207,0.283707865168539,0.682584269662921,0.401162790697674,0.432941176470588,27.4193548387097
"M Cross","SS",856,5821,718,1364,232,68,31,621,616,100,328,0,0.234,0.316,0.314,0.621116720283657,1825,0.08,6.16,"Doubles",328,100,0.11501460230201,6437,331,0.24266862170088,0.116822429906542,1.5642523364486,0.307596706540314,0.313520013743343,187.774193548387
"D Green","1B",489,1398,168,374,48,18,31,180,84,278,68,35,0.268,0.308,0.394,0.70317631318309,551,0.126,0.302158273381295,"Doubles",103,66.0194174757282,0.124463519313305,1482,97,0.259358288770053,0.568507157464213,0.711656441717791,0.309041835357625,0.394134477825465,45.0967741935484
"B Speake","OF",305,761,110,170,26,10,31,104,80,158,8,11,0.223,0.301,0.406,0.703309838578377,309,0.183,0.506329113924051,"Home Runs",19,42.1052631578947,0.140604467805519,841,67,0.394117647058824,0.518032786885246,0.701639344262295,0.297265160523187,0.406044678055191,24.5483870967742
"E Grace","C",627,1877,169,493,83,10,31,251,185,130,1,0,0.263,0.331,0.367,0.695882103383291,689,0.104,1.42307692307692,"Doubles",1,100,0.111880660628663,2062,124,0.251521298174442,0.207336523125997,0.669856459330144,0.328806983511154,0.367075119872136,60.5483870967742
"J Tinker","SS",1652,6434,774,1687,263,114,31,782,416,149,336,0,0.262,0.308,0.353,0.659975903559784,2271,0.091,2.79194630872483,"Doubles",336,100,0.120920111905502,6850,408,0.241849436870184,0.0901937046004843,0.941888619854721,0.307007299270073,0.352968604289711,207.548387096774
"C Tierney","2B",630,2299,266,681,119,30,31,331,109,187,28,31,0.296,0.332,0.415,0.742601145377378,953,0.119,0.582887700534759,"Doubles",59,47.4576271186441,0.12983906046107,2408,180,0.26431718061674,0.296825396825397,0.947619047619048,0.328073089700997,0.414528055676381,74.1612903225806
"J Corkhill","CF",1086,4404,650,1120,110,80,31,631,174,80,137,0,0.254,0.288,0.337,0.619395509622493,1483,0.083,2.175,"Doubles",137,100,0.145435967302452,4578,221,0.197321428571429,0.0736648250460405,1.17955801104972,0.282656181738751,0.336739327883742,142.064516129032
"C Warwick","OF",530,1462,168,363,51,10,31,149,127,241,13,6,0.248,0.307,0.36,0.668835160331933,527,0.112,0.526970954356846,"Doubles",19,68.4210526315789,0.108413132694938,1589,92,0.253443526170799,0.454716981132075,0.59811320754717,0.308370044052863,0.36046511627907,47.1612903225806
"M Mota","LF",1536,3779,496,1149,125,52,31,438,289,320,50,42,0.304,0.355,0.389,0.742747075841939,1471,0.085,0.903125,"Doubles",92,54.3478260869565,0.123577666049219,4068,208,0.181026979982594,0.208333333333333,0.608072916666667,0.353490658800393,0.389256417041545,121.903225806452
"L Bigbie","LF",392,1227,164,328,56,4,31,137,119,302,25,8,0.267,0.331,0.395,0.727368120217348,485,0.128,0.394039735099338,"Doubles",33,75.7575757575758,0.122656886715566,1346,91,0.277439024390244,0.770408163265306,0.767857142857143,0.332095096582467,0.395273023634882,39.5806451612903
"J Liefer","1B",288,779,89,179,36,1,31,113,56,223,2,2,0.23,0.281,0.398,0.679383210472508,310,0.168,0.251121076233184,"Doubles",4,50,0.129653401797176,835,68,0.379888268156425,0.774305555555556,0.701388888888889,0.281437125748503,0.397946084724005,25.1290322580645
"D Foutz","1B",1135,4533,784,1253,186,91,31,749,300,136,280,0,0.276,0.323,0.378,0.699448543634014,1714,0.102,2.20588235294118,"Doubles",280,100,0.169093315684977,4833,308,0.245810055865922,0.119823788546255,1.35066079295154,0.321332505690048,0.378116037943966,146.225806451613
"L Fonseca","1B",937,3404,518,1075,203,50,31,485,186,199,64,36,0.316,0.355,0.432,0.78339214229368,1471,0.116,0.934673366834171,"Doubles",100,64,0.147326674500588,3590,284,0.264186046511628,0.212379935965848,1.07043756670224,0.35125348189415,0.43213866039953,109.806451612903
"E Kratz","C",335,881,76,184,36,0,31,105,47,208,1,0,0.209,0.256,0.355,0.604200506869153,313,0.146,0.225961538461538,"Doubles",1,100,0.10272417707151,928,67,0.364130434782609,0.62089552238806,0.540298507462687,0.248922413793103,0.35527809307605,28.4193548387097
"L Finney","RF",1270,4631,643,1329,203,85,31,494,329,186,39,45,0.287,0.336,0.388,0.72187946238881,1795,0.101,1.76881720430108,"Doubles",84,46.4285714285714,0.122759663139711,4960,319,0.240030097817908,0.146456692913386,0.895275590551181,0.334274193548387,0.387605268840423,149.387096774194
"L Rengifo","2B",325,1118,127,263,42,7,31,106,84,236,12,8,0.235,0.295,0.369,0.657200729850964,412,0.134,0.355932203389831,"Doubles",20,60,0.104203935599284,1202,80,0.304182509505703,0.726153846153846,0.716923076923077,0.288685524126456,0.368515205724508,36.0645161290323
"K Boswell","2B",930,2517,266,625,91,19,31,244,240,239,27,17,0.248,0.313,0.337,0.650258546562375,847,0.089,1.00418410041841,"Doubles",44,61.3636363636364,0.101311084624553,2757,141,0.2256,0.256989247311828,0.548387096774194,0.313746826260428,0.336511720301947,81.1935483870968
"J Lefebvre","RF",447,1091,139,281,52,13,31,130,139,204,11,9,0.258,0.344,0.414,0.755762223066777,452,0.156,0.681372549019608,"Doubles",20,55,0.123281393217232,1230,96,0.341637010676157,0.456375838926175,0.601789709172259,0.341463414634146,0.414298808432631,35.1935483870968
"L Lee","LF",614,1617,173,404,83,13,31,152,133,315,19,14,0.25,0.307,0.375,0.681625231910946,606,0.125,0.422222222222222,"Doubles",33,57.5757575757576,0.100494743351886,1750,127,0.314356435643564,0.513029315960912,0.529315960912052,0.306857142857143,0.374768089053803,52.1612903225806
"B Rodgers","C",932,3033,259,704,114,18,31,288,234,409,17,27,0.232,0.288,0.312,0.59934567325989,947,0.08,0.572127139364303,"Doubles",44,38.6363636363636,0.0901747444774151,3267,163,0.231534090909091,0.438841201716738,0.586909871244635,0.287113559840833,0.312232113419057,97.8387096774194
"D Engle","C",594,1643,201,431,88,13,31,181,120,190,5,5,0.262,0.311,0.388,0.700849510582892,638,0.126,0.631578947368421,"Doubles",10,50,0.116250760803408,1763,132,0.306264501160093,0.31986531986532,0.643097643097643,0.312535450935905,0.388314059646987,53
"T Taylor","CF",250,664,89,160,36,6,31,101,45,170,9,3,0.241,0.303,0.453,0.742452886298367,301,0.212,0.264705882352941,"Doubles",12,75,0.143072289156627,709,73,0.45625,0.68,0.76,0.289139633286319,0.453313253012048,21.4193548387097
"R Ducey","LF",703,1279,190,309,78,13,31,146,166,346,22,17,0.242,0.331,0.396,0.724341302542265,506,0.154,0.479768786127168,"Doubles",39,56.4102564102564,0.131352619233776,1445,122,0.394822006472492,0.492176386913229,0.477951635846373,0.328719723183391,0.395621579358874,41.258064516129
"A Romine","C",485,1352,141,311,64,1,31,166,69,366,4,1,0.23,0.268,0.348,0.615050447846962,470,0.118,0.188524590163934,"Doubles",5,80,0.11353550295858,1421,96,0.308681672025723,0.754639175257732,0.632989690721649,0.267417311752287,0.347633136094675,43.6129032258064
"V Robles","CF",483,1485,196,347,73,10,31,146,101,400,58,23,0.234,0.307,0.359,0.641394185656481,533,0.125,0.2525,"Doubles",81,71.6049382716049,0.115151515151515,1586,114,0.328530259365994,0.82815734989648,0.708074534161491,0.282471626733922,0.358922558922559,47.9032258064516
"M Diaz","1B",293,683,70,169,27,2,31,102,71,128,1,2,0.247,0.319,0.429,0.747292138366001,293,0.182,0.5546875,"Home Runs",3,33.3333333333333,0.125915080527086,754,60,0.355029585798817,0.436860068259386,0.587030716723549,0.318302387267904,0.428989751098097,22.0322580645161
"K Higashioka","C",223,620,71,124,25,0,31,88,37,170,0,1,0.2,0.245,0.39,0.635375853095694,242,0.19,0.217647058823529,"Home Runs",1,0,0.128225806451613,657,56,0.451612903225806,0.762331838565022,0.713004484304933,0.245053272450533,0.390322580645161,20
"E Chavez","CF",1151,3149,385,849,140,34,30,266,180,356,106,42,0.27,0.308,0.364,0.673344449085812,1147,0.094,0.50561797752809,"Doubles",148,71.6216216216216,0.103366147983487,3329,204,0.240282685512367,0.309296264118158,0.565595134665508,0.309101832382097,0.364242616703715,104.966666666667
"M Kingery","CF",819,2034,292,546,108,26,30,219,191,248,45,28,0.268,0.33,0.391,0.722583054367881,796,0.123,0.770161290322581,"Doubles",73,61.6438356164384,0.125614552605703,2225,164,0.3003663003663,0.302808302808303,0.623931623931624,0.33123595505618,0.391347099311701,67.8
"R Hanigan","C",680,1959,192,492,71,1,30,214,255,290,1,1,0.251,0.344,0.334,0.671752636362505,655,0.083,0.879310344827586,"Doubles",2,50,0.103624298111281,2214,102,0.207317073170732,0.426470588235294,0.597058823529412,0.33739837398374,0.334354262378765,65.3
"B Wine","SS",1164,3172,249,682,104,16,30,268,214,538,7,7,0.215,0.264,0.286,0.550873748369706,908,0.071,0.397769516728625,"Doubles",14,50,0.0814943253467844,3386,150,0.219941348973607,0.462199312714777,0.444158075601375,0.264619019492026,0.28625472887768,105.733333333333
"T Kemp","2B",613,1585,220,386,75,12,30,158,185,260,38,12,0.244,0.33,0.363,0.68537489529309,575,0.119,0.711538461538462,"Doubles",50,76,0.119242902208202,1770,117,0.303108808290155,0.424143556280587,0.616639477977161,0.322598870056497,0.362776025236593,52.8333333333333
"V Joshua","CF",822,2234,277,610,87,31,30,184,108,338,55,40,0.273,0.306,0.38,0.68661138663631,849,0.107,0.319526627218935,"Doubles",95,57.8947368421053,0.103178155774396,2342,148,0.242622950819672,0.411192214111922,0.560827250608273,0.306575576430401,0.380035810205909,74.4666666666667
"C Culberson","3B",589,1211,140,300,61,8,30,145,68,337,21,10,0.248,0.293,0.386,0.673356494319403,467,0.138,0.201780415430267,"Doubles",31,67.741935483871,0.117671345995045,1279,99,0.33,0.572156196943973,0.483870967741935,0.287724784988272,0.385631709331131,40.3666666666667
"C Ransom","SS",383,752,111,160,47,2,30,105,88,274,6,3,0.213,0.303,0.4,0.695504052684904,301,0.187,0.321167883211679,"Doubles",9,66.6666666666667,0.143617021276596,840,79,0.49375,0.715404699738903,0.563968668407311,0.295238095238095,0.400265957446808,25.0666666666667
"J Canavan","RF",539,2064,322,461,63,48,30,287,230,147,114,0,0.223,0.304,0.344,0.645212823476139,710,0.121,1.56462585034014,"Doubles",114,100,0.147529069767442,2294,141,0.3058568329718,0.272727272727273,1.12987012987013,0.301220575414124,0.343992248062016,68.8
"C Jones","RF",548,1021,155,257,43,11,30,131,74,287,26,10,0.252,0.303,0.404,0.705809059968962,412,0.152,0.257839721254355,"Doubles",36,72.2222222222222,0.140058765915769,1095,84,0.326848249027237,0.523722627737226,0.521897810218978,0.302283105022831,0.403525954946131,34.0333333333333
"R Santiago","SS",920,2436,295,592,85,18,30,214,203,420,30,15,0.243,0.314,0.33,0.630889225716812,803,0.087,0.483333333333333,"Doubles",45,66.6666666666667,0.104474548440066,2639,133,0.224662162162162,0.456521739130435,0.553260869565217,0.301250473664267,0.329638752052545,81.2
"P Valaika","2B",374,802,91,177,34,1,30,92,47,235,1,3,0.221,0.264,0.378,0.641645297827281,303,0.157,0.2,"Doubles",4,25,0.114089775561097,849,65,0.367231638418079,0.628342245989305,0.489304812834225,0.263839811542992,0.377805486284289,26.7333333333333
"J Phillips","C",465,1382,138,344,77,0,30,168,111,170,0,5,0.249,0.314,0.37,0.674509505526514,511,0.121,0.652941176470588,"Doubles",5,0,0.110709117221418,1493,107,0.311046511627907,0.365591397849462,0.658064516129032,0.304755525787006,0.369753979739508,46.0666666666667
"E Burke","LF",853,3508,744,979,142,57,30,410,317,228,291,0,0.279,0.352,0.378,0.716531625192837,1325,0.099,1.39035087719298,"Doubles",291,100,0.164481185860889,3825,229,0.23391215526047,0.267291910902696,1.35287221570926,0.338823529411765,0.377708095781072,116.933333333333
"L Matuszek","1B",378,820,113,192,40,5,30,119,88,168,8,10,0.234,0.309,0.405,0.713248092833351,332,0.171,0.523809523809524,"Doubles",18,44.4444444444444,0.141463414634146,908,75,0.390625,0.444444444444444,0.613756613756614,0.308370044052863,0.404878048780488,27.3333333333333
"C Parmelee","1B",311,917,89,227,48,3,30,98,79,239,1,5,0.248,0.313,0.405,0.711809068334406,371,0.157,0.330543933054393,"Doubles",6,16.6666666666667,0.10196292257361,996,81,0.356828193832599,0.768488745980707,0.601286173633441,0.307228915662651,0.404580152671756,30.5666666666667
"D Rader","C",846,2405,254,619,107,12,30,235,245,180,8,4,0.257,0.326,0.349,0.675310085121406,840,0.092,1.36111111111111,"Doubles",12,66.6666666666667,0.101663201663202,2650,149,0.240710823909531,0.212765957446809,0.578014184397163,0.326037735849057,0.349272349272349,80.1666666666667
"S Brye","CF",697,1997,237,515,97,13,30,193,144,276,16,14,0.258,0.309,0.365,0.672346913644638,728,0.107,0.521739130434783,"Doubles",30,53.3333333333333,0.107661492238358,2141,140,0.271844660194175,0.395982783357245,0.616929698708752,0.307800093414292,0.364546820230346,66.5666666666667
"B Browne","LF",349,869,94,205,37,10,30,102,101,273,5,6,0.236,0.318,0.405,0.720527208665014,352,0.169,0.36996336996337,"Doubles",11,45.4545454545455,0.11277330264672,970,77,0.375609756097561,0.782234957020057,0.561604584527221,0.315463917525773,0.40506329113924,28.9666666666667
"D Heep","RF",883,1961,208,503,96,6,30,229,220,242,12,14,0.257,0.33,0.357,0.688969990467486,701,0.1,0.909090909090909,"Doubles",26,46.1538461538462,0.111422743498215,2181,132,0.262425447316103,0.274065685164213,0.494903737259343,0.331499312242091,0.357470678225395,65.3666666666667
"L Matos","RF",508,1605,212,410,84,9,30,140,108,297,72,24,0.255,0.312,0.375,0.677471343382927,602,0.12,0.363636363636364,"Doubles",96,75,0.109657320872274,1713,123,0.3,0.584645669291339,0.692913385826772,0.302393461762989,0.375077881619938,53.5
"F Brower","RF",452,1297,206,371,74,20,30,205,168,84,17,14,0.286,0.379,0.443,0.811248852037124,575,0.157,2,"Doubles",31,54.8387096774194,0.158442559753277,1465,124,0.334231805929919,0.185840707964602,0.90929203539823,0.367918088737201,0.443330763299923,43.2333333333333
"N Hanlon","CF",1267,5074,930,1317,159,79,30,517,471,357,329,0,0.26,0.325,0.34,0.66222404357795,1724,0.08,1.31932773109244,"Doubles",329,100,0.142589672841939,5545,268,0.203492786636295,0.281767955801105,1.14206787687451,0.322452660054103,0.339771383523847,169.133333333333
"J Brohamer","2B",805,2500,262,613,91,12,30,227,221,178,9,17,0.245,0.305,0.327,0.633704961411246,818,0.082,1.24157303370787,"Doubles",26,34.6153846153846,0.0978,2721,133,0.216965742251224,0.22111801242236,0.607453416149068,0.306504961411246,0.3272,83.3333333333333
"S Hale","3B",884,2915,422,880,157,54,30,392,130,218,41,20,0.302,0.336,0.424,0.755361966162226,1235,0.122,0.596330275229358,"Doubles",61,67.2131147540984,0.139622641509434,3045,241,0.273863636363636,0.246606334841629,0.920814479638009,0.331691297208539,0.423670668953688,97.1666666666667
"J Hairston","LF",859,1699,216,438,91,6,30,205,282,240,4,4,0.258,0.362,0.371,0.734847739814286,631,0.113,1.175,"Doubles",8,50,0.123896409652737,1981,127,0.289954337899543,0.279394644935972,0.490104772991851,0.363452801615346,0.371394938198941,56.6333333333333
"C Neeman","C",376,1002,93,224,35,4,30,97,79,221,1,0,0.224,0.284,0.356,0.636583447351366,357,0.132,0.357466063348416,"Doubles",1,100,0.094810379241517,1081,69,0.308035714285714,0.587765957446808,0.50531914893617,0.280296022201665,0.356287425149701,33.4
"P Mackanin","2B",548,1570,161,355,63,12,30,141,76,290,27,12,0.226,0.263,0.339,0.6007004047643,532,0.113,0.262068965517241,"Doubles",39,69.2307692307692,0.0961783439490446,1646,105,0.295774647887324,0.529197080291971,0.551094890510949,0.261846901579587,0.338853503184713,52.3333333333333
"W Cruise","LF",737,2321,293,644,83,39,30,272,238,250,49,15,0.277,0.348,0.386,0.730275536123866,895,0.109,0.952,"Doubles",64,76.5625,0.121714778112882,2559,152,0.236024844720497,0.33921302578019,0.766621438263229,0.344665885111372,0.385609651012495,77.3666666666667
"D Zwilling","OF",63,1280,167,364,76,15,30,202,128,139,46,0,0.284,0.351,0.438,0.786931818181818,560,0.154,0.920863309352518,"Doubles",46,100,0.144140625,1408,121,0.332417582417582,2.20634920634921,5.85714285714286,0.349431818181818,0.4375,42.6666666666667
"D Barton","1B",551,1744,242,431,94,11,30,184,290,348,13,7,0.247,0.356,0.365,0.7197262365475,637,0.118,0.833333333333333,"Doubles",20,65,0.122133027522936,2034,135,0.31322505800464,0.631578947368421,0.773139745916515,0.354473942969518,0.365252293577982,58.1333333333333
"J Gosger","CF",706,1815,197,411,67,16,30,177,217,316,25,18,0.226,0.309,0.331,0.63963363050693,600,0.105,0.686708860759494,"Doubles",43,58.1395348837209,0.103030303030303,2032,113,0.274939172749392,0.447592067988669,0.529745042492918,0.309055118110236,0.330578512396694,60.5
"E Goodson","1B",515,1266,108,329,51,2,30,170,63,135,1,3,0.26,0.297,0.374,0.669366198438765,474,0.114,0.466666666666667,"Doubles",4,25,0.109794628751975,1329,83,0.252279635258359,0.262135922330097,0.539805825242718,0.294958615500376,0.374407582938389,42.2
"S Kingery","2B",325,1042,132,239,62,6,30,96,67,320,25,7,0.229,0.28,0.387,0.662680494090403,403,0.158,0.209375,"Doubles",32,78.125,0.109404990403071,1109,98,0.410041841004184,0.984615384615385,0.701538461538462,0.275924256086564,0.386756238003839,34.7333333333333
"A Engel","CF",523,1413,173,318,65,11,30,123,76,450,47,17,0.225,0.28,0.35,0.614925590209306,495,0.125,0.168888888888889,"Doubles",64,73.4375,0.104741684359519,1489,106,0.333333333333333,0.860420650095602,0.565965583173996,0.264607118871726,0.35031847133758,47.1
"J Cora","2B",1119,3734,624,1035,171,41,30,294,380,336,117,60,0.277,0.348,0.369,0.712988738989157,1378,0.092,1.13095238095238,"Doubles",177,66.1016949152542,0.122924477771826,4114,242,0.233816425120773,0.300268096514745,0.820375335120643,0.343947496353913,0.369041242635244,124.466666666667
"C Perkins","C",1171,3604,329,933,175,35,30,409,301,221,18,34,0.259,0.319,0.352,0.667836420196083,1268,0.093,1.36199095022624,"Doubles",52,34.6153846153846,0.102386237513873,3905,240,0.257234726688103,0.188727583262169,0.630230572160547,0.316005121638924,0.351831298557159,120.133333333333
"A Fox","SS",776,1925,248,461,65,17,30,168,197,407,74,25,0.239,0.324,0.338,0.64774716329853,650,0.099,0.484029484029484,"Doubles",99,74.7474747474748,0.108051948051948,2122,112,0.24295010845987,0.524484536082474,0.536082474226804,0.310084825636192,0.337662337662338,64.1666666666667
"B Roth","RF",811,2831,427,804,138,73,30,422,335,389,189,41,0.284,0.367,0.416,0.77586733201338,1178,0.132,0.861182519280206,"Doubles",230,82.1739130434783,0.149947015188979,3166,241,0.299751243781095,0.479654747225647,1.04685573366215,0.359759949463045,0.416107382550336,94.3666666666667
"J Wendle","SS",541,1817,232,490,112,15,30,199,112,362,54,18,0.27,0.321,0.397,0.709437080188177,722,0.127,0.30939226519337,"Doubles",72,75,0.118602091359384,1929,157,0.320408163265306,0.66913123844732,0.796672828096118,0.312078797304303,0.397358282883875,60.5666666666667
"G Pena","2B",378,1010,162,265,60,8,30,124,112,255,54,22,0.262,0.345,0.427,0.762739803392104,431,0.165,0.43921568627451,"Doubles",76,71.0526315789474,0.141584158415842,1122,98,0.369811320754717,0.674603174603175,0.756613756613757,0.336007130124777,0.426732673267327,33.6666666666667
"T Eusebio","C",598,1739,180,479,87,5,30,241,182,324,1,5,0.275,0.346,0.383,0.72707034235272,666,0.108,0.561728395061728,"Doubles",6,16.6666666666667,0.121046578493387,1921,122,0.254697286012526,0.54180602006689,0.704013377926421,0.344091618948464,0.382978723404255,57.9666666666667
"J Marte","1B",256,659,85,146,30,1,30,91,52,156,4,3,0.222,0.288,0.407,0.68515779566278,268,0.185,0.333333333333333,"Doubles",7,57.1428571428571,0.133535660091047,711,61,0.417808219178082,0.609375,0.6875,0.278481012658228,0.406676783004552,21.9666666666667
